orderId,orderNumber,orderDate,orderStatus,shipToCity,shipToState,itemIndex,itemName,itemSku,itemQty,itemUnitPrice,currentCustomsDesc,currentCustomsHS,currentCustomsQty,currentCustomsValue,suggestedDesc,suggestedHS,matchMethod,productTypeDetected
,,,,,,2,Wellness Stickers - Spring Neutrals,WNS-SNS-25,1,6.93,Paper sticker,4911998000,1,8.32,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,Wellness Stickers - Summer Solstice,WNS-SMS-25,1,6.93,Paper sticker,4911998000,1,6.93,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,4,Finance Stickers - Spring Neutrals,AC-TM-LA,1,6.93,Paper sticker,4911998000,1,6.93,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,5,Monthly Tabs - Fawn,MTB-FAW-25,1,8.32,Paper sticker,4911998000,1,6.93,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,6,Finance Stickers - Summer Solstice,STK-FIN-SMT,1,6.93,Paper sticker,4911998000,1,6.93,Paper sticker,4911998000,HS_sticker,sticker
621079331,52119,2025-08-26,awaiting_shipment,STOCKTON SPGS,ME,0,"2026 Weekly & Daily Planner (Paper Flex, 70gsm) - Charbon",2026Q4-COMBO-PAPER-CHB,1,103.78,Planner agenda (bound diary),4820102010,1,103.78,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,L3LXRGRV,,1,-10.38,,,,,,,NONE,
621107548,52123,2025-08-26,awaiting_shipment,LITTLETON,CO,0,2026 Horizontal Planner (Hardcover) - Moss,2026Q4-HOR-HARD- MOS,1,73.32,Planner agenda (bound diary),4820102010,1,73.32,Planner agenda (bound diary),4820102010,HS_planner,planner
621158907,52128,2025-08-26,awaiting_shipment,CENTENNIAL,CO,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Blossomfield",2026Q4-COMBO-HARD-BLF,1,113.96,Planner agenda (bound diary),4820102010,1,113.96,Planner agenda (bound diary),4820102010,HS_planner,planner
621183008,52131,2025-08-26,awaiting_shipment,CASTRO VALLEY,CA,0,Monthly Tabs - Moss,AC-TB-MO-24,1,8.3,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Daily Duo Planner (Cloth Flex) - Moss,2026Q4-DUO-CLOTH-MOS,1,146.71,Planner agenda (bound diary),4820102010,1,146.71,Planner agenda (bound diary),4820102010,HS_planner,planner
621183010,52133,2025-08-26,awaiting_shipment,LOWELL,MA,0,2026 Daily Planner (Hardcover) - Blossomfield,2026Q4-DAILY-HARD-BLF,1,120.05,Planner agenda (bound diary),4820102010,1,120.05,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Toile de Lin,AC-TB-TL-24,1,8.3,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,76VNRB86,,1,-12.83,,,,,,,NONE,
621183012,52134,2025-08-26,awaiting_shipment,PORT ORCHARD,WA,0,2026 Daily Planner (Hardcover) - Autumnal,2026Q4-DAILY-HARD-AUT,1,120.09,Planner agenda (bound diary),4820102010,1,120.09,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Floriculture - Graph Notebook (imperfect) - TN - Juniper - Minor Cover Imperfections,NTB-GRD-TN-JUN-IM,1,34.61,Notebook (bound journal),4820102060,1,34.61,Notebook (bound journal),4820102060,HS_notebook,notebook
621209277,52138,2025-08-27,awaiting_shipment,LAS VEGAS,NV,0,2026 B5 Minimalist Planner (Cloth Flex) - Charbon,2026Q4-B5MIN-CLOTH-CHB,1,95.35,Planner agenda (bound diary),4820102010,1,95.35,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,AMANDASFAVORITES,,1,-9.53,,,,,,,NONE,
621243308,52139,2025-08-27,awaiting_shipment,PLANO,IL,0,2026 Daily Planner (Paper Flex) - Scarlet Oak,2026Q4-DAILY-PAPER-SCA,1,99.74,Planner agenda (bound diary),4820102010,1,99.74,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,SAVE15,,1,-14.96,,,,,,,NONE,
621243300,52140,2025-08-27,awaiting_shipment,LITITZ,PA,0,Monthly Tabs - Rivière,MTH-RIV-25,1,8.31,Paper sticker,4911998000,1,8.31,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,"2026 Weekly & Daily Planner (Cloth Flex, 70gsm) - Rivière",2026Q4-COMBO-CLOTH-RIV,1,103.89,Planner agenda (bound diary),4820102010,1,145.45,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,2026 Horizontal Planner (Cloth Flex) - Fawn,2026Q4-HOR-CLOTH-FWN,1,73.42,Planner agenda (bound diary),4820102010,1,73.42,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,Monthly Tabs - Fawn,MTB-FAW-25,2,8.31,Paper sticker,4911998000,2,8.31,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,4,2026 Daily Duo Planner (Cloth Flex) - Moss,2026Q4-DUO-CLOTH-MOS,1,145.45,Planner agenda (bound diary),4820102010,1,103.89,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,5,Monthly Tabs - Moss,AC-TB-MO-24,1,8.31,Paper sticker,4911998000,1,8.31,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,6,AMANDASFAVORITES,,1,-32.28,,,,,,,NONE,
621243305,52141,2025-08-27,awaiting_shipment,MEDIA,PA,0,2026 Daily Planner (Hardcover) - Woodlands,2026Q4-DAILY-HARD-WDL,1,99.74,Planner agenda (bound diary),4820102010,1,99.74,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,SAVE15,,1,-14.96,,,,,,,NONE,
621276968,52145,2025-08-27,awaiting_shipment,CHICAGO,IL,0,"Graph Notebook (No Foil, Hardcover, 150gsm) - B5 / Moss",GRP-MOS-HB5,1,56.79,"Notebook (sewn journal, B5 size)",4820102030,1,56.79,"Notebook (sewn journal, B5 size)",4820102030,HS_notebook-b5,notebook-b5
,,,,,,1,2025 Minimalist Weekly Planner (B5) - Elderberry,2025Q4-MIN-ELD,1,39.47,Planner agenda (bound diary),4820102010,1,146.82,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,2026 Daily Duo Planner (Hardcover) - Woodlands,2026Q4-DUO-HARD-WDL,1,146.82,Planner agenda (bound diary),4820102010,1,39.47,Planner agenda (bound diary),4820102010,HS_planner,planner
621276998,52146,2025-08-27,awaiting_shipment,CLIFTON,ME,0,2026 Weekly Planner (Hardcover) - Moss,2026Q4-WEEKLY-HARD-MOS,1,79.53,Planner agenda (bound diary),4820102010,1,79.53,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Moss,AC-TB-MO-24,1,8.31,Paper sticker,4911998000,1,8.31,Paper sticker,4911998000,HS_sticker,sticker
621417081,52162,2025-08-27,awaiting_shipment,KANSAS CITY,MO,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Moss",2026Q4-COMBO-HARD-MOS,1,109.52,Planner agenda (bound diary),4820102010,1,109.52,Planner agenda (bound diary),4820102010,HS_planner,planner
621452062,52166,2025-08-27,awaiting_shipment,JAMESTOWN,OH,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Scarlet Oak",2026Q4-COMBO-HARD-SCA,1,129.99,Planner agenda (bound diary),4820102010,1,129.99,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Scarlet Oak,MNT-SCA-25,1,8.28,Paper sticker,4911998000,1,8.28,Paper sticker,4911998000,HS_sticker,sticker
621452068,52168,2025-08-27,awaiting_shipment,EUREKA,CA,0,2026 Weekly Planner (Cloth Flex) - Moss,2026Q4-WEEKLY-CLOTH-MOS,1,77.42,Planner agenda (bound diary),4820102010,1,77.42,Planner agenda (bound diary),4820102010,HS_planner,planner
621464214,52171,2025-08-27,awaiting_shipment,MONTICELLO,GA,0,"Mushroom Grove Lined Notebook (150gsm, Hardcover) - A5 / Scarlet Oak",LIN-SCA-HA5-MUS,1,49.67,Notebook (bound journal),4820102060,1,49.67,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,"Hummingbird Lined Notebook (150gsm, Hardcover) - A5 / Wild Indigo",LIN-WDI-HA5-HUM,1,64.97,Notebook (bound journal),4820102060,1,64.97,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,2,2026 Daily Planner (Hardcover) - Scarlet Oak,2026Q4-DAILY-HARD-SCA,1,112.59,Planner agenda (bound diary),4820102010,1,112.59,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,Monthly Tabs - Buttercup,MTH-BCP-25,1,8.28,Paper sticker,4911998000,1,8.28,Paper sticker,4911998000,HS_sticker,sticker
621464217,52173,2025-08-27,awaiting_shipment,WATERBURY,VT,0,SAVE15,,1,-17.66,Paper sticker,4911998000,1,8.27,Paper sticker,4911998000,FALLBACK,
,,,,,,1,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Rivière",2026Q4-COMBO-HARD-RIV,1,109.55,Planner agenda (bound diary),4820102010,1,109.55,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Monthly Tabs - Snapdragon,MNT-SNP-25,1,8.27,,,,,Paper sticker,4911998000,NONE,sticker
621538473,52179,2025-08-27,awaiting_shipment,SILVER SPRING,MD,0,"2026 Weekly & Daily Planner (Paper Flex, 70gsm) - Moss",2026Q4-COMBO-PAPER-MOS,1,111.57,Planner agenda (bound diary),4820102010,1,111.57,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Moss,AC-TB-MO-24,1,8.27,Paper sticker,4911998000,1,8.27,Paper sticker,4911998000,HS_sticker,sticker
623002953,52389,2025-08-31,awaiting_shipment,FARMERVILLE,LA,0,2026 A5 Minimalist Horizontal Planner (Hardcover) - Enchanted Forest,2026Q4-A5MIN-H-HARD-ENF,1,72.83,Planner agenda (bound diary),4820102010,1,72.83,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,AMANDA10,,1,-7.28,,,,,,,NONE,
623128925,52415,2025-08-31,awaiting_shipment,BEAVER,PA,0,"2026 Weekly & Daily Planner (Cloth Flex, 70gsm) - Moss",2026Q4-COMBO-CLOTH-MOS,1,111.55,Planner agenda (bound diary),4820102010,1,111.55,Planner agenda (bound diary),4820102010,HS_planner,planner
623160354,52425,2025-08-31,awaiting_shipment,MINNEAPOLIS,MN,0,"Undated Weekly & Daily Planner (12-Month, Hardcover, 70gsm) - Moss",WDP-MOS-UH70,1,108.51,Planner agenda (bound diary),4820102010,1,108.51,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Moss,AC-TB-MO-24,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,SAVE15,,1,-17.51,,,,,,,NONE,
623160361,52426,2025-08-31,awaiting_shipment,SEATTLE,WA,0,2026 Daily Duo Planner (Hardcover) - Witching Hour,2026Q4-DUO-HARD-WIT,1,198.67,Planner agenda (bound diary),4820102010,1,198.67,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Woodlands,STK-TAB-WDL,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
621894408,52231,2025-08-28,awaiting_shipment,DE PERE,WI,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Moss",2026Q4-COMBO-HARD-MOS,1,114.68,Planner agenda (bound diary),4820102010,1,114.67,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Autumnal,MTH-AUT-25,1,8.25,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Woodlands",2026Q4-COMBO-HARD-WDL,1,104.34,,,,,Planner agenda (bound diary),4820102010,NONE,planner
,,,,,,3,Planner customizations,,1,10.19,,,,,Planner agenda (bound diary),4820102010,NONE,planner
621611963,52196,2025-08-27,awaiting_shipment,METHUEN,MA,0,"Graph Notebook (No Foil, Cloth Flex, 70gsm) - A5 / Autumnal",GRP-AUT-CF7,1,56.72,Notebook (bound journal),4820102060,1,56.72,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,2026 A5 Minimalist Vertical Planner (Cloth Flex) - Moss,2026Q4-A5MIN-V-CLOTH-MOS,1,77.42,Planner agenda (bound diary),4820102010,1,77.42,Planner agenda (bound diary),4820102010,HS_planner,planner
621631522,52198,2025-08-27,awaiting_shipment,MADISON,WI,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Scarlet Oak",2026Q4-COMBO-HARD-SCA,1,103.31,Planner agenda (bound diary),4820102010,1,103.31,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Scarlet Oak,MNT-SCA-25,1,8.24,,,,,Paper sticker,4911998000,NONE,sticker
621792159,52209,2025-08-28,awaiting_shipment,BUFORD,GA,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Blossomfield",2026Q4-COMBO-HARD-BLF,1,123.95,Planner agenda (bound diary),4820102010,1,123.95,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Blossomfield,AC-TB-EB-24,1,8.26,Paper sticker,4911998000,1,8.26,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,SAVE15,,1,-19.83,,,,,,,NONE,
621894384,52235,2025-08-28,awaiting_shipment,NEW YORK,NY,0,Botanical Stickers,STCK-WF-SUN,1,8.25,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Horizontal Planner (Hardcover) - Woodlands,2026Q4-HOR-HARD-WDL,1,78.98,Planner agenda (bound diary),4820102010,1,78.98,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Monthly Tabs - Moonflower,MNT-MFL-25,1,8.25,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,HS_sticker,sticker
621925433,52237,2025-08-28,awaiting_shipment,MESA,AZ,0,Midnight Sky Celestial Stickers,STCK-WF-MOON,1,8.25,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,Solstice Stickers,STCK-WF-SUN,1,8.25,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,2026 Daily Planner (Hardcover) - Woodlands,2026Q4-DAILY-HARD-WDL,1,113.28,Planner agenda (bound diary),4820102010,1,113.28,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,Monthly Tabs - Woodlands,STK-TAB-WDL,1,8.25,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,HS_sticker,sticker
596130858,49232,2025-06-30,awaiting_shipment,MC CUNE,KS,0,2026 Daily Planner (Hardcover) - Blossomfield,2026Q4-DAILY-HARD-BLF,1,91.92,Planner agenda (bound diary),4820102010,1,91.92,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Snapdragon,MNT-SNP-25,1,9.54,Paper sticker,4911998000,1,9.54,Paper sticker,4911998000,HS_sticker,sticker
617385598,51594,2025-08-18,awaiting_shipment,Vail,CO,0,WELCOME10,,1,-17.58,Paper sticker,4911998000,1,8.28,Paper sticker,4911998000,FALLBACK,
,,,,,,1,Free Midnight Sky Celestial Stickers,STCK-WF-MOON,1,,Paper sticker,4911998000,1,1,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,"Starlight Dotted Notebook (150gsm, Hardcover) - TN / Charbon",DOT-CHB-HTN-STAR,1,49.7,Notebook (bound journal),4820102060,1,49.7,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,3,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Charbon",2026Q4-COMBO-HARD-CHB,1,117.76,Planner agenda (bound diary),4820102010,1,117.76,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,4,Monthly Tabs - Autumnal,MTH-AUT-25,1,8.28,,,,,Paper sticker,4911998000,NONE,sticker
598288941,49441,2025-07-06,awaiting_shipment,STERLING,VA,0,2026 Weekly Planner (Hardcover) - Moss,2026Q4-WEEKLY-HARD-MOS,1,97.94,Planner agenda (bound diary),4820102010,1,97.94,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Moss,AC-TB-MO-24,1,9.52,Paper sticker,4911998000,1,9.52,Paper sticker,4911998000,HS_sticker,sticker
623128958,52416,2025-08-31,awaiting_shipment,BOTHELL,WA,0,2026 A5 Minimalist Horizontal Planner (Hardcover) - Enchanted Forest,2026Q4-A5MIN-H-HARD-ENF,1,72.81,Planner agenda (bound diary),4820102010,1,72.81,Planner agenda (bound diary),4820102010,HS_planner,planner
613464068,50996,2025-08-08,awaiting_shipment,FAIRVIEW,OR,0,SAVE15,,1,-25.8,Planner agenda (bound diary),4820102010,1,72.91,Planner agenda (bound diary),4820102010,FALLBACK,
,,,,,,1,2026 A5 Minimalist Vertical Planner (Hardcover) - Witching Hour,2026Q4-A5MIN-V-HARD-WIT,1,72.91,Planner agenda (bound diary),4820102010,1,72.91,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,"Luminé - Graph Notebook - TN (4.3"" x 8.3"") / Pacific",NB-PAC-TNX-GPH,1,26.14,Notebook (bound journal),4820102060,1,26.14,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,3,"Undated Horizontal Weekly Planner (12-Month, Hardcover, 120gsm) - Moss",HPL-MOS-UHC,1,72.91,,,,,Planner agenda (bound diary),4820102010,NONE,planner
591635416,48216,2025-06-19,awaiting_shipment,FOLEY,AL,0,RUTHSARAH,,1,-16.87,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,FALLBACK,
,,,,,,1,Monthly Tabs - Rivière,MTH-RIV-25,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,Monthly Tabs - Moss,AC-TB-MO-24,1,8.24,Planner agenda (bound diary),4820102010,1,76.9,Paper sticker,4911998000,FALLBACK,sticker
,,,,,,3,2026 Daily Planner (Hardcover) - Rivière,2026Q4-DAILY-HARD-RIVv,1,76.9,Planner agenda (bound diary),4820102010,1,92.01,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,4,2026 B5 Minimalist Planner (Hardcover) - Moss,2026Q4-B5MIN-HARD-MOS,1,92.01,,,,,Planner agenda (bound diary),4820102010,NONE,planner
621587503,52186,2025-08-27,awaiting_shipment,LONGMONT,CO,0,AMANDA10,,1,-25.04,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,FALLBACK,
,,,,,,1,Monthly Tabs - Rivière,MTH-RIV-25,1,8.3,Paper sticker,4911998000,1,8.3,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,Monthly Tabs - Moss,AC-TB-MO-24,1,8.3,Planner agenda (bound diary),4820102010,1,87.16,Paper sticker,4911998000,FALLBACK,sticker
,,,,,,3,2026 Daily Duo Planner (Hardcover) - Rivière,2026Q4-DUO-HARD-RIV,1,146.65,Planner agenda (bound diary),4820102010,1,146.65,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,4,2026 B5 Minimalist Planner (Hardcover) - Moss,2026Q4-B5MIN-HARD-MOS,1,87.16,,,,,Planner agenda (bound diary),4820102010,NONE,planner
592211995,48734,2025-06-20,awaiting_shipment,NAPERVILLE,IL,0,Habit Stickies,STCK-HABIT,1,9.62,Sticky notepad,4820102020,1,9.62,Sticky notepad,4820102020,HS_sticky,sticky
,,,,,,1,2026 Daily Duo Planner (Hardcover) - Wild Indigo,2026Q4-DUO-HARD-WDI,1,155.83,Planner agenda (bound diary),4820102010,1,155.83,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Monthly Tabs - Wild Indigo,MNT-WIN-25,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
621867303,52227,2025-08-28,awaiting_shipment,COLLEYVILLE,TX,0,Weekly Habit Tracker Notepad,NP-WT,1,9.63,Notepad,4820102020,1,9.63,Notepad,4820102020,HS_notepad,notepad
,,,,,,1,2026 Horizontal Planner (Hardcover) - Rivière,2026Q4-HOR-HARD-RIV,1,72.88,Planner agenda (bound diary),4820102010,1,72.88,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Monthly Tabs - Rivière,MTH-RIV-25,1,8.25,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,2026 Weekly Planner (Hardcover) - Fawn,2026Q4-WEEKLY-HARD-FWN,1,72.88,Planner inserts (loose refills),4820900000,1,33,Planner agenda (bound diary),4820102010,TYPE_planner,planner
,,,,,,4,Monthly Tabs - Fawn,MTB-FAW-25,1,8.25,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,5,2422f8998b11,,1,-25.5,Planner agenda (bound diary),4820102010,1,72.88,Planner agenda (bound diary),4820102010,FALLBACK,
,,,,,,6,Undated Daily Inserts Unpunched - Half Letter,UN-DL-UP-HL,1,33,,,,,Planner inserts (loose refills),4820900000,NONE,insert
622124906,52253,2025-08-28,awaiting_shipment,OXFORD,MS,0,Floriculture - Dotted Notebook - Pacific / B5,NBD-SP-24-B5-PF-FLR,1,50.99,"Notebook (sewn journal, B5 size)",4820102030,1,50.99,"Notebook (sewn journal, B5 size)",4820102030,HS_notebook-b5,notebook-b5
,,,,,,1,Jardin - Blank Notebook - Aster,NTB-AST-BLNK,1,30.32,Notebook (bound journal),4820102060,1,30.32,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,2,Monthly Tabs - Toile de Lin,AC-TB-TL-24,1,8.27,Paper sticker,4911998000,1,8.27,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,2026 Daily Duo Planner (Hardcover) - Wild Indigo,2026Q4-DUO-HARD-WDI,1,146.08,Planner agenda (bound diary),4820102010,1,146.08,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,4,AMANDA10,,1,-23.57,,,,,,,NONE,
621865758,52226,2025-08-28,awaiting_shipment,YPSILANTI,MI,0,Botanical Stickers,STCK-WF-SUN,1,8.27,Paper sticker,4911998000,1,8.27,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,Solstice Stickers,STCK-WF-SUN,1,8.27,Paper sticker,4911998000,1,5.51,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Woodlands",2026Q4-COMBO-HARD-WDL,1,127.23,Planner agenda (bound diary),4820102010,1,127.23,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,Lists - Top Three,LIST-DEF,1,5.51,Paper sticker,4911998000,1,8.27,Paper sticker,4911998000,HS_sticker,sticker
621986613,52240,2025-08-28,awaiting_shipment,ARVADA,CO,0,2026 A5 Minimalist Horizontal Planner (Hardcover) - Enchanted Forest,2026Q4-A5MIN-H-HARD-ENF,1,72.87,Planner agenda (bound diary),4820102010,1,72.87,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,"Graph Notebook (No Foil, Hardcover, 70gsm) - A5 / Moss",GRP-MOS-H70,1,56.37,Notebook (bound journal),4820102060,1,56.37,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,2,SAVE15,,1,-19.39,,,,,,,NONE,
622021079,52244,2025-08-28,awaiting_shipment,OAK PARK,IL,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Wild Indigo",2026Q4-COMBO-HARD-WDI,1,132.03,Planner agenda (bound diary),4820102010,1,132.03,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Snapdragon,MNT-SNP-25,1,8.25,Paper sticker,4911998000,1,5.5,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,Highlight Stickers - Wild Indigo,AC-HI-LI,1,4.12,Paper sticker,4911998000,1,4.12,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,Highlight Stickers - Marigold,AC-HI-MA,1,4.12,Paper sticker,4911998000,1,4.12,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,4,Square Bullet Stickers - Snapdragon,HLS-SNP-25,1,6.87,Paper sticker,4911998000,1,4.12,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,5,Square Bullet Stickers - Lilac,AC-SM-LI,1,4.12,Paper sticker,4911998000,1,6.87,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,6,SAVE15,,1,-24.75,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,FALLBACK,
,,,,,,7,Hydration Stickers,HYDR-DEF,1,5.5,,,,,Paper sticker,4911998000,NONE,sticker
569355159,47202,2025-04-30,awaiting_shipment,WALDORF,MD,0,Three FREE Sticker Sheets - Three sticker sheets will be included with your pre-ordervalued at $15.,,1,,Paper sticker,4911998000,1,1,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Charbon",WDP-CHB-UCF7,1,99.55,Planner agenda (bound diary),4820102010,1,99.55,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Deep Aster",WDP-AST-UCF7,1,99.55,Planner agenda (bound diary),4820102010,1,99.55,Planner agenda (bound diary),4820102010,HS_planner,planner
